X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-103.179674547,46.891912861000037,1044,381697,WASTE RECOVERY SERVICES INC,995 E HWY 10,BELFIELD,ND,58622,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,STARK,38601,USA,46.89191286,-103.17967455,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",NOT AVAILABLE,2018-01-09T00:00:00.000Z,IMAGERY,2018-01-09T00:00:00.000Z,https://plus.google.com/104757957499618375259/about?gl=us&hl=en,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-98.900296676999972,48.102707824000049,1045,381649,DEVILS LAKE LANDFILL,80TH AVE NE,DEVILS LAKE,ND,58301,NOT AVAILABLE,(701) 662-7624,C&D,OPEN,RAMSEY,38071,USA,48.10270782,-98.90029668,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY,2018-01-09T00:00:00.000Z,http://www.ci.devils-lake.nd.us/departments/inert_landfill.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-103.000553082999957,48.876299852000045,1046,381683,NOONAN LANDFILL LLC,COUNTY ROAD 21,NOONAN,ND,58765,NOT AVAILABLE,(701) 838-1182,"MUNICIPAL, C&D",OPEN,DIVIDE,38023,USA,48.87629985,-103.00055308,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-101.103734631999941,47.974184960000059,1047,381674,MCDANIEL LANDFILL,12300 247TH AVENUE,SAWYER,ND,58781,NOT AVAILABLE,(920) 732-4473,MUNICIPAL,OPEN,WARD,38101,USA,47.97418496,-101.10373463,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.wm.com/index.jsp?cmp=LocalSEO_Google%20Maps_US_ND_Sawyer_12300%20247th%20Ave%20SE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-97.690266355999938,46.258998079000037,1048,381647,DAKOTA (BIG DIPPER) LANDFILL,7972 129TH AVENUE SE,GWINNER,ND,58040,NOT AVAILABLE,(920) 732-4473,MUNICIPAL,OPEN,SARGENT,38081,USA,46.25899808,-97.69026636,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.gwinnernd.com/index.asp?SEC=2D046B69-86CE-4ECF-9B7E-514A3F9FB11C&DE=84B80586-AC72-482F-8287-84BF6AB6953E&Type=B_BASIC,NOT AVAILABLE,NOT AVAILABLE,BIG DIPPER INC,NOT AVAILABLE,NOT AVAILABLE
-122.261810220999962,38.207354443000028,1049,6638,DEVLIN ROAD TRANSFER STATION,889 DEVLIN ROAD,AMERICAN CANYON,CA,94503,NOT AVAILABLE,(707) 253-4545,TRANSFER,OPEN,NAPA,06055,USA,38.20735444,-122.26181022,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NAPA-VALLEJO WASTE MANAGEMENT AUTHORITY,NOT AVAILABLE,28-AA-0027
-114.597203193999974,33.601933633000037,1050,6886,RIVERSIDE COUNTY MAINTENANCE BLYTHE,561 S. BROADWAY,BLYTHE,CA,92225,NOT AVAILABLE,(760) 921-7820,TRANSFER,OPEN,RIVERSIDE,06065,USA,33.60193363,-114.59720319,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RIVERSIDE COUNTY TRANSPORTATION DEPT.,NOT AVAILABLE,33-AA-0350
-72.550480553999989,42.840346540000034,1051,502675,"BRATTLEBORO SALVAGE, INC.",437 VERNON STREET,BRATTLEBORO,VT,05301,NOT AVAILABLE,(802) 254-5388,TRANSFER,OPEN,WINDHAM,50025,USA,42.84034654,-72.55048055,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2018-03-14T00:00:00.000Z,IMAGERY/OTHER,2018-03-14T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WH082
-116.42392848899999,33.909714081000061,1052,6887,RIVERSIDE COUNTY SKY VALLEY YARD,19-003 BENNET ROAD,DESERT HOT SPRINGS,CA,92241,NOT AVAILABLE,(760) 778-2491,TRANSFER,OPEN,RIVERSIDE,06065,USA,33.90971408,-116.42392849,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RIVERSIDE COUNTY TRANSPORTATION DEPT.,NOT AVAILABLE,33-AA-0348
-116.160958750999953,33.641080309000074,1053,6888,RIVERSIDE COUNTY THERMAL YARD,86-199 AIRPORT BLVD.,THERMAL,CA,92274,NOT AVAILABLE,(760) 399-5136,TRANSFER,OPEN,RIVERSIDE,06065,USA,33.64108031,-116.16095875,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RIVERSIDE COUNTY TRANSPORTATION DEPT.,NOT AVAILABLE,33-AA-0347
-118.378002095999975,33.963309822000035,1054,6889,ROAD DIVISION #233 TRANSFER STATION,5530 WEST 83RD STREET,LOS ANGELES,CA,90045,NOT AVAILABLE,(626) 445-4145,TRANSFER,OPEN,LOS ANGELES,06037,USA,33.96330982,-118.3780021,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LOS ANGELES CO PUBLIC WORKS ROAD M. DIV,NOT AVAILABLE,19-AA-0303
-118.312358855999932,33.804332077000026,1055,6890,ROAD DIVISION 232A - LOMITA,24309 WALNUT,LOMITA,CA,91801,1460,(626) 458-3981,TRANSFER,OPEN,LOS ANGELES,06037,USA,33.80433208,-118.31235886,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,"LOS ANGELES COUNTY, DPT. OF PUBLIC WORKS",NOT AVAILABLE,19-AA-0307
-117.970734797999967,34.027722607000037,1056,6891,ROAD DIVISION 416,14959 E PROCTOR AVE,LA PUENTE,CA,91746,1460,(626) 458-3981,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.02772261,-117.9707348,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LOS ANGELES CO PUBLIC WORKS ROAD M. DIV,NOT AVAILABLE,19-AA-0400
-117.86774814499995,33.994822961000061,1057,6892,ROAD DIVISION 417,19865 WALNUT DRIVE,WALNUT,CA,91789,1460,(626) 458-3981,TRANSFER,OPEN,LOS ANGELES,06037,USA,33.99482296,-117.86774814,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LOS ANGELES CO PUBLIC WORKS ROAD M. DIV,NOT AVAILABLE,19-AA-0391
-118.25686078299999,34.224078330000047,1058,6893,ROAD DIVISION 514,3916 DUNSMORE AVE.,LA CRESCENTA,CA,91214,1460,(626) 458-3981,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.22407833,-118.25686078,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LOS ANGELES CO PUBLIC WORKS ROAD M. DIV,NOT AVAILABLE,19-AA-0302
-118.068404614999977,34.094281298000048,1059,6894,ROAD DIVISION 519,5213 N. ENCINITA AVE.,TEMPLE CITY,CA,91801,1460,(626) 458-3981,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.0942813,-118.06840462,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LOS ANGELES CO PUBLIC WORKS ROAD M. DIV,NOT AVAILABLE,19-AA-0390
-117.954152415999928,34.088965581000025,1060,6895,ROAD MAINTENANCE - DISTRICT 1,14747 E RAMONA,BALDWIN PARK,CA,91801,1460,(626) 458-3981,TRANSFER,OPEN,LOS ANGELES,06037,USA,34.08896558,-117.95415242,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LOS ANGELES CO PUBLIC WORKS ROAD M. DIV,NOT AVAILABLE,19-AA-0402
-79.997915413,37.177818941000048,1061,512606,COUNTRY SOUTH LLC - CDD LANDFILL,7390 MERRIMAN RD,BOONES MILL,VA,24015,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,ROANOKE,51161,USA,37.17781894,-79.99791541,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,2017-06-20T00:00:00.000Z,IMAGERY,2017-11-02T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP581
-120.487868485999982,36.85089147300004,1062,6896,"ROAD MAINTENANCE AREA 1, FIREBAUGH",38835 WEST NEES AVENUE,FRESNO,CA,93720,NOT AVAILABLE,(559) 659-2323,TRANSFER,OPEN,FRESNO,06019,USA,36.85089147,-120.48786849,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.calrecycle.ca.gov/swfacilities/directory/Search.aspx,2018-03-08T00:00:00.000Z,IMAGERY/OTHER,2018-03-08T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,COUNTY OF FRESNO PUBLIC WORKS,NOT AVAILABLE,10-AA-0205
-112.129052464999958,46.212112016000034,1063,301488,JEFFERSON CO CLASS III LANDFILL BOULDER,70 LITTLE BOULDER ROAD,BOULDER,MT,59632,NOT AVAILABLE,(406) 225-4159,C&D,OPEN,JEFFERSON,30043,USA,46.21211202,-112.12905247,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.jeffersoncounty-mt.gov/county/waste.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,368
-112.08548747399999,45.884564135000048,1064,301532,JEFFERSON CO CLASS III LANDFILL WHITEHALL FACILITY,1 PAUL GULCH ROAD,WHITEHALL,MT,59759,NOT AVAILABLE,(406) 225-4159,C&D,OPEN,JEFFERSON,30043,USA,45.88456414,-112.08548747,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.jeffersoncounty-mt.gov/county/waste.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,370
-72.785067119999951,43.094685883000068,1065,502706,JAMAICA TRANSFER STATION,DUMP ROAD,JAMAICA,VT,05343,NOT AVAILABLE,(802) 874-4274,TRANSFER,OPEN,WINDHAM,50025,USA,43.09468588,-72.78506712,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2018-03-14T00:00:00.000Z,IMAGERY/OTHER,2018-03-14T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WH301
-72.661230236999984,43.061234268000071,1066,502746,TOWNSHEND TRANSFER STATION,1102 GRAFTON ROAD,TOWNSHEND,VT,05353,NOT AVAILABLE,(802) 365-7300,TRANSFER,OPEN,WINDHAM,50025,USA,43.06123427,-72.66123024,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2018-03-14T00:00:00.000Z,IMAGERY/OTHER,2018-03-14T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WH421
-72.790379677999965,43.036588913000067,1067,502750,WARDSBORO TRANSFER STATION,NOT AVAILABLE,WARDSBORO,VT,05355,NOT AVAILABLE,(802) 896-6055,TRANSFER,OPEN,WINDHAM,50025,USA,43.03658891,-72.79037968,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://anrweb.vt.gov/DEC/ERT/DataDump.aspx,2018-03-14T00:00:00.000Z,IMAGERY/OTHER,2018-03-14T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WH891
-114.20964258399999,47.663624201000061,1068,301506,LAKE COUNTY LANDFILL - KERR DAM RD,39276 KERR DAM ROAD,POLSON,MT,59860,NOT AVAILABLE,(406) 883-5412,"MUNICIPAL, C&D",OPEN,LAKE,30047,USA,47.6636242,-114.20964258,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.lakecountyrecycling.com/landfill_4.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,36
-112.40900809499999,47.496369703000028,1069,301485,AUGUSTA SOLID WASTE MANAGEMENT DISTRICT,952 SUN CANYON ROAD,AUGUSTA,MT,59648,NOT AVAILABLE,(406) 457-8521,C&D,OPEN,LEWIS & CLARK,30049,USA,47.4963697,-112.4090081,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.lccountymt.gov/public-works/solid-waste/augusta-solid-waste-district.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,396
-112.550150103999954,46.977534638000058,1070,301510,LINCOLN COUNTY SOLID WASTE DISTRICT,6605 HIGHWAY 200 EAST,LINCOLN,MT,59639,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,LEWIS & CLARK,30049,USA,46.97753464,-112.5501501,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.lincolncountymt.us/environmentalhealth/landfill.html,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-110.950924801999975,48.503865757000035,1071,301524,TOWN OF CHESTER LANDFILL,22 W MADISON,CHESTER,MT,59522,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,OPEN,LIBERTY,30051,USA,48.50386576,-110.9509248,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,184
-115.559269127,48.427607119000072,1072,301509,LIBBY CLASS II LANDFILL,2501 PIPE CREEK ROAD,LIBBY,MT,59923,NOT AVAILABLE,(406) 293-7146,MUNICIPAL,OPEN,LINCOLN,30053,USA,48.42760712,-115.55926913,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.lincolncountymt.us/environmentalhealth/docs/landfillHoursofOperation.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,99A
-115.087281687999962,48.911579932000045,1073,301526,TOWN OF EUREKA LANDFILL,633 AIRPORT ROAD,EUREKA,MT,59917,NOT AVAILABLE,(406) 889-5117,C&D,OPEN,LINCOLN,30053,USA,48.91157993,-115.08728169,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.lincolncountymt.us/environmentalhealth/docs/landfillHoursofOperation.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,354
-115.869791854999974,48.445272522000039,1074,301528,TROY CLASS III SOLID WASTE LANDFILL,273 DUMP ROAD,TROY,MT,59935,NOT AVAILABLE,(406) 283-1713,C&D,OPEN,LINCOLN,30053,USA,48.44527252,-115.86979185,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,http://www.lincolncountymt.us/environmentalhealth/docs/landfillHoursofOperation.pdf,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,337
-115.138625647999973,48.086937676000041,1075,301499,CRYSTAL LAKE CLASS III LANDFILL,101 DUMP ROAD,LIBBY,MT,59923,NOT AVAILABLE,NOT AVAILABLE,C&D,OPEN,LINCOLN,30053,USA,48.08693768,-115.13862565,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://deq.mt.gov/solidwaste/default.mcpx,2018-03-28T00:00:00.000Z,IMAGERY/OTHER,2018-03-28T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,108
-97.16946222699994,48.592281995000064,1076,381633,AMERICAN CRYSTAL SUGAR CO,8152 OLD HIGHWAY 44 N,DRAYTON,ND,58225,NOT AVAILABLE,(218) 236-4347,INDUSTRIAL,OPEN,PEMBINA,38067,USA,48.59228199,-97.16946223,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-97.054317319999925,47.436237683000058,1077,381634,AMERICAN CRYSTAL SUGAR CO - HILLSBORO,121 HIGHWAY 81 NE,HILLSBORO,ND,58045,NOT AVAILABLE,(218) 236-4347,INDUSTRIAL,OPEN,TRAILL,38097,USA,47.43623768,-97.05431732,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-103.979014212999971,46.912754138000025,1078,381635,BEACH INERT LANDFILL,3440 HIGHWAY 16,BEACH,ND,58621,NOT AVAILABLE,(701) 872-4133,C&D,OPEN,GOLDEN VALLEY,38033,USA,46.91275414,-103.97901421,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-101.748628310999948,47.273914836000081,1079,381636,BEULAH WASTE TRANSFER STATION,1729 ARIKARA DR,BEULAH,ND,58523,NOT AVAILABLE,(701) 873-4637,C&D,OPEN,MERCER,38057,USA,47.27391484,-101.74862831,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",http://www.ndhealth.gov/wm/Publications/InertWasteLandfills.pdf,2017-12-07T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,https://plus.google.com/113150565092646969451/about?gl=us&hl=en,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-100.707770032999974,46.829872499000032,1080,381637,BISMARCK LANDFILL,2111 N 52ND ST,BISMARCK,ND,58506,NOT AVAILABLE,(701) 355-1700,"MUNICIPAL, C&D",OPEN,BURLEIGH,38015,USA,46.8298725,-100.70777003,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/MunicipalSolidWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.bismarcknd.gov/index.aspx?NID=150,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-100.453638419999947,48.841985738000062,1081,381638,BOTTINEAU LANDFILL,COUNTY ROAD 49,BOTTINEAU,ND,58318,NOT AVAILABLE,(701) 228-3620,C&D,OPEN,BOTTINEAU,38009,USA,48.84198574,-100.45363842,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.bottineau.govoffice.com/index.asp?SEC=1E82EA8F-B8A0-4E20-952A-7B0DFA6ABC62&Type=B_BASIC,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-103.394346456999983,46.195667254000057,1082,381639,BOWMAN COUNTY LANDFILL,3RD AVE NE,BOWMAN,ND,58623,NOT AVAILABLE,(701) 523-3309,C&D,OPEN,BOWMAN,38011,USA,46.19566725,-103.39434646,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.bowmannd.com/city/departments/refuse/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-99.222553905999973,48.426907099000061,1083,381640,CANDO INERT LANDFILL,70TH ST SE,CANDO,ND,58324,NOT AVAILABLE,(701) 968-3632,C&D,OPEN,TOWNER,38095,USA,48.4269071,-99.22255391,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://www.candond.com/city_government/fees_rates.htm,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-97.197262778999971,46.89464295700003,1084,381641,CASSELTON LANDFILL,3570 156TH AVE SE,CASSELTON,ND,58012,NOT AVAILABLE,(701) 347-4861,C&D,OPEN,CASS,38017,USA,46.89464296,-97.19726278,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,http://casselton.com/city/garbage,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-79.421253002999947,36.761245443000057,1085,512631,PITTSYLVANIA CO - SANITARY LANDFILL,382 RAINBOW LANE,DRYFORK,VA,24549,NOT AVAILABLE,(434) 432-7980,"MUNICIPAL, C&D",OPEN,PITTSYLVANIA,51143,USA,36.76124544,-79.421253,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,2017-06-20T00:00:00.000Z,IMAGERY,2017-11-02T00:00:00.000Z,http://pittsylvaniacountyva.gov/142/Landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP571
-98.711071668999978,46.368442114000047,1086,381643,CITY OF EDGELEY INERT WASTE LANDFILL,2ND ST NE,EDGELEY,ND,58433,NOT AVAILABLE,(701) 493-2208,C&D,OPEN,LAMOURE,38045,USA,46.36844211,-98.71107167,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.ndhealth.gov/wm/Publications/InertWasteFacilities.pdf,2017-01-26T00:00:00.000Z,IMAGERY/OTHER,2018-01-09T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
